X (Second),CH1 (Volt),CH2 (Volt),
-5.01221e+00,-2.96e+00,-1.44e+00,
-5.01219e+00,-2.96e+00,-1.44e+00,
-5.01217e+00,-2.96e+00,-1.44e+00,
-5.01215e+00,-2.96e+00,-1.44e+00,
-5.01213e+00,-2.96e+00,-1.44e+00,
-5.01211e+00,-2.96e+00,-1.44e+00,
-5.01209e+00,-2.96e+00,-1.44e+00,
-5.01207e+00,-2.88e+00,-1.44e+00,
-5.01205e+00,-2.96e+00,-1.44e+00,
-5.01203e+00,-2.96e+00,-1.44e+00,
-5.01201e+00,-2.96e+00,-1.44e+00,
-5.01199e+00,-2.96e+00,-1.44e+00,
-5.01197e+00,-2.96e+00,-1.44e+00,
-5.01195e+00,-2.96e+00,-1.44e+00,
-5.01193e+00,-2.96e+00,-1.44e+00,
-5.01191e+00,-2.96e+00,-1.44e+00,
-5.01189e+00,-2.96e+00,-1.44e+00,
-5.01187e+00,-2.96e+00,-1.44e+00,
-5.01186e+00,-2.96e+00,-1.52e+00,
-5.01184e+00,-2.96e+00,-1.44e+00,
-5.01182e+00,-2.96e+00,-1.44e+00,
-5.01180e+00,-2.96e+00,-1.44e+00,
-5.01178e+00,-2.96e+00,-1.44e+00,
-5.01176e+00,-2.96e+00,-1.44e+00,
-5.01174e+00,-2.96e+00,-1.44e+00,
-5.01172e+00,-2.96e+00,-1.44e+00,
-5.01170e+00,-2.96e+00,-1.44e+00,
-5.01168e+00,-2.96e+00,-1.44e+00,
-5.01166e+00,-2.96e+00,-1.44e+00,
-5.01164e+00,-2.96e+00,-1.44e+00,
-5.01162e+00,-2.96e+00,-1.44e+00,
-5.01160e+00,-2.96e+00,-1.44e+00,
-5.01158e+00,-2.96e+00,-1.44e+00,
-5.01156e+00,-2.96e+00,-1.44e+00,
-5.01154e+00,-2.96e+00,-1.44e+00,
-5.01152e+00,-2.96e+00,-1.44e+00,
-5.01150e+00,-2.96e+00,-1.44e+00,
-5.01148e+00,-2.96e+00,-1.44e+00,
-5.01146e+00,-2.96e+00,-1.44e+00,
-5.01145e+00,-2.96e+00,-1.44e+00,
-5.01143e+00,-2.96e+00,-1.44e+00,
-5.01141e+00,-2.96e+00,-1.52e+00,
-5.01139e+00,-2.96e+00,-1.44e+00,
-5.01137e+00,-2.96e+00,-1.44e+00,
-5.01135e+00,-2.96e+00,-1.44e+00,
-5.01133e+00,-2.96e+00,-1.44e+00,
-5.01131e+00,-2.96e+00,-1.44e+00,
-5.01129e+00,-2.96e+00,-1.44e+00,
-5.01127e+00,-2.96e+00,-1.44e+00,
-5.01125e+00,-2.96e+00,-1.44e+00,
-5.01123e+00,-2.96e+00,-1.44e+00,
-5.01121e+00,-2.96e+00,-1.44e+00,
-5.01119e+00,-2.96e+00,-1.44e+00,
-5.01117e+00,-2.96e+00,-1.44e+00,
-5.01115e+00,-2.96e+00,-1.44e+00,
-5.01113e+00,-2.96e+00,-1.44e+00,
-5.01111e+00,-2.88e+00,-1.44e+00,
-5.01109e+00,-2.96e+00,-1.36e+00,
-5.01107e+00,-2.96e+00,-1.44e+00,
-5.01105e+00,-2.96e+00,-1.44e+00,
-5.01103e+00,-2.96e+00,-1.44e+00,
-5.01102e+00,-2.96e+00,-1.44e+00,
-5.01100e+00,-2.96e+00,-1.44e+00,
-5.01098e+00,-2.96e+00,-1.44e+00,
-5.01096e+00,-2.96e+00,-1.44e+00,
-5.01094e+00,-2.96e+00,-1.44e+00,
-5.01092e+00,-2.96e+00,-1.44e+00,
-5.01090e+00,-2.96e+00,-1.44e+00,
-5.01088e+00,-2.96e+00,-1.44e+00,
-5.01086e+00,-2.96e+00,-1.44e+00,
-5.01084e+00,-2.96e+00,-1.44e+00,
-5.01082e+00,-2.96e+00,-1.44e+00,
-5.01080e+00,-2.96e+00,-1.44e+00,
-5.01078e+00,-2.96e+00,-1.44e+00,
-5.01076e+00,-2.96e+00,-1.44e+00,
-5.01074e+00,-2.96e+00,-1.44e+00,
-5.01072e+00,-2.96e+00,-1.36e+00,
-5.01070e+00,-2.96e+00,-1.44e+00,
-5.01068e+00,-2.96e+00,-1.44e+00,
-5.01066e+00,-2.96e+00,-1.44e+00,
-5.01064e+00,-2.96e+00,-1.44e+00,
-5.01062e+00,-2.96e+00,-1.44e+00,
-5.01061e+00,-2.96e+00,-1.44e+00,
-5.01059e+00,-2.96e+00,-1.44e+00,
-5.01057e+00,-2.96e+00,-1.44e+00,
-5.01055e+00,-2.96e+00,-1.44e+00,
-5.01053e+00,-2.96e+00,-1.44e+00,
-5.01051e+00,-2.96e+00,-1.44e+00,
-5.01049e+00,-2.96e+00,-1.44e+00,
-5.01047e+00,-2.96e+00,-1.44e+00,
-5.01045e+00,-2.96e+00,-1.44e+00,
-5.01043e+00,-2.96e+00,-1.44e+00,
-5.01041e+00,-2.96e+00,-1.44e+00,
-5.01039e+00,-2.96e+00,-1.44e+00,
-5.01037e+00,-2.96e+00,-1.44e+00,
-5.01035e+00,-2.96e+00,-1.44e+00,
-5.01033e+00,-2.96e+00,-1.44e+00,
-5.01031e+00,-2.96e+00,-1.44e+00,
-5.01029e+00,-2.96e+00,-1.44e+00,
-5.01027e+00,-2.96e+00,-1.44e+00,
-5.01025e+00,-2.96e+00,-1.44e+00,
-5.01023e+00,-2.96e+00,-1.44e+00,
-5.01021e+00,-2.96e+00,-1.36e+00,
-5.01020e+00,-2.96e+00,-1.44e+00,
-5.01018e+00,-2.96e+00,-1.44e+00,
-5.01016e+00,-2.96e+00,-1.44e+00,
-5.01014e+00,-2.96e+00,-1.44e+00,
-5.01012e+00,-2.96e+00,-1.44e+00,
-5.01010e+00,-2.96e+00,-1.44e+00,
-5.01008e+00,-2.96e+00,-1.44e+00,
-5.01006e+00,-2.96e+00,-1.44e+00,
-5.01004e+00,-2.96e+00,-1.44e+00,
-5.01002e+00,-2.96e+00,-1.44e+00,
-5.01000e+00,-2.96e+00,-1.44e+00,
-5.00998e+00,-2.96e+00,-1.44e+00,
-5.00996e+00,-2.96e+00,-1.44e+00,
-5.00994e+00,-2.96e+00,-1.44e+00,
-5.00992e+00,-2.96e+00,-1.44e+00,
-5.00990e+00,-2.96e+00,-1.36e+00,
-5.00988e+00,-2.96e+00,-1.44e+00,
-5.00986e+00,-2.96e+00,-1.44e+00,
-5.00984e+00,-2.96e+00,-1.44e+00,
-5.00982e+00,-2.96e+00,-1.44e+00,
-5.00980e+00,-2.96e+00,-1.44e+00,
-5.00979e+00,-2.96e+00,-1.44e+00,
-5.00977e+00,-2.96e+00,-1.44e+00,
-5.00975e+00,-2.96e+00,-1.44e+00,
-5.00973e+00,-2.96e+00,-1.44e+00,
-5.00971e+00,-2.96e+00,-1.36e+00,
-5.00969e+00,-2.96e+00,-1.44e+00,
-5.00967e+00,-2.96e+00,-1.44e+00,
-5.00965e+00,-2.96e+00,-1.44e+00,
-5.00963e+00,-2.96e+00,-1.44e+00,
-5.00961e+00,-2.96e+00,-1.44e+00,
-5.00959e+00,-2.96e+00,-1.44e+00,
-5.00957e+00,-2.96e+00,-1.44e+00,
-5.00955e+00,-2.96e+00,-1.44e+00,
-5.00953e+00,-2.96e+00,-1.44e+00,
-5.00951e+00,-2.96e+00,-1.44e+00,
-5.00949e+00,-2.96e+00,-1.44e+00,
-5.00947e+00,-2.96e+00,-1.44e+00,
-5.00945e+00,-2.96e+00,-1.44e+00,
-5.00943e+00,-2.96e+00,-1.44e+00,
-5.00941e+00,-2.96e+00,-1.36e+00,
-5.00939e+00,-2.96e+00,-1.44e+00,
-5.00938e+00,-2.96e+00,-1.44e+00,
-5.00936e+00,-2.96e+00,-1.44e+00,
-5.00934e+00,-2.96e+00,-1.44e+00,
-5.00932e+00,-2.96e+00,-1.44e+00,
-5.00930e+00,-2.96e+00,-1.44e+00,
-5.00928e+00,-2.96e+00,-1.44e+00,
-5.00926e+00,-2.96e+00,-1.44e+00,
-5.00924e+00,-2.96e+00,-1.44e+00,
-5.00922e+00,-2.96e+00,-1.44e+00,
-5.00920e+00,-2.96e+00,-1.44e+00,
-5.00918e+00,-2.96e+00,-1.44e+00,
-5.00916e+00,-2.96e+00,-1.44e+00,
-5.00914e+00,-2.96e+00,-1.44e+00,
-5.00912e+00,-2.96e+00,-1.44e+00,
-5.00910e+00,-2.96e+00,-1.44e+00,
-5.00908e+00,-2.96e+00,-1.36e+00,
-5.00906e+00,-2.96e+00,-1.44e+00,
-5.00904e+00,-2.96e+00,-1.44e+00,
-5.00902e+00,-2.96e+00,-1.44e+00,
-5.00900e+00,-2.96e+00,-1.44e+00,
-5.00898e+00,-2.96e+00,-1.44e+00,
-5.00896e+00,-2.96e+00,-1.44e+00,
-5.00894e+00,-2.96e+00,-1.44e+00,
-5.00893e+00,-2.96e+00,-1.44e+00,
-5.00891e+00,-2.96e+00,-1.44e+00,
-5.00889e+00,-2.96e+00,-1.44e+00,
-5.00887e+00,-2.96e+00,-1.36e+00,
-5.00885e+00,-2.96e+00,-1.44e+00,
-5.00883e+00,-2.96e+00,-1.44e+00,
-5.00881e+00,-2.96e+00,-1.44e+00,
-5.00879e+00,-2.96e+00,-1.44e+00,
-5.00877e+00,-2.96e+00,-1.44e+00,
-5.00875e+00,-2.96e+00,-1.44e+00,
-5.00873e+00,-2.96e+00,-1.44e+00,
-5.00871e+00,-2.96e+00,-1.44e+00,
-5.00869e+00,-2.96e+00,-1.44e+00,
-5.00867e+00,-2.96e+00,-1.44e+00,
-5.00865e+00,-2.96e+00,-1.44e+00,
-5.00863e+00,-2.96e+00,-1.44e+00,
-5.00861e+00,-2.96e+00,-1.44e+00,
-5.00859e+00,-2.96e+00,-1.44e+00,
-5.00857e+00,-2.96e+00,-1.44e+00,
-5.00855e+00,-2.96e+00,-1.44e+00,
-5.00853e+00,-2.96e+00,-1.44e+00,
-5.00852e+00,-2.96e+00,-1.44e+00,
-5.00850e+00,-2.96e+00,-1.44e+00,
-5.00848e+00,-2.96e+00,-1.36e+00,
-5.00846e+00,-2.96e+00,-1.44e+00,
-5.00844e+00,-2.96e+00,-1.44e+00,
-5.00842e+00,-2.96e+00,-1.36e+00,
-5.00840e+00,-2.96e+00,-1.44e+00,
-5.00838e+00,-2.96e+00,-1.44e+00,
-5.00836e+00,-2.96e+00,-1.44e+00,
-5.00834e+00,-2.96e+00,-1.44e+00,
-5.00832e+00,-2.96e+00,-1.44e+00,
-5.00830e+00,-2.96e+00,-1.44e+00,
-5.00828e+00,-2.96e+00,-1.44e+00,
-5.00826e+00,-2.96e+00,-1.44e+00,
-5.00824e+00,-2.96e+00,-1.44e+00,
-5.00822e+00,-2.96e+00,-1.36e+00,
-5.00820e+00,-2.96e+00,-1.36e+00,
-5.00818e+00,-2.96e+00,-1.44e+00,
-5.00816e+00,-2.96e+00,-1.44e+00,
-5.00814e+00,-2.96e+00,-1.44e+00,
-5.00812e+00,-2.96e+00,-1.44e+00,
-5.00811e+00,-2.96e+00,-1.44e+00,
-5.00809e+00,-2.96e+00,-1.44e+00,
-5.00807e+00,-2.96e+00,-1.44e+00,
-5.00805e+00,-2.96e+00,-1.44e+00,
-5.00803e+00,-2.96e+00,-1.44e+00,
-5.00801e+00,-2.96e+00,-1.44e+00,
-5.00799e+00,-2.96e+00,-1.44e+00,
-5.00797e+00,-2.96e+00,-1.44e+00,
-5.00795e+00,-2.96e+00,-1.44e+00,
-5.00793e+00,-2.96e+00,-1.44e+00,
-5.00791e+00,-2.96e+00,-1.44e+00,
-5.00789e+00,-2.96e+00,-1.44e+00,
-5.00787e+00,-2.96e+00,-1.44e+00,
-5.00785e+00,-2.96e+00,-1.44e+00,
-5.00783e+00,-2.96e+00,-1.44e+00,
-5.00781e+00,-2.96e+00,-1.44e+00,
-5.00779e+00,-2.96e+00,-1.44e+00,
-5.00777e+00,-2.96e+00,-1.44e+00,
-5.00775e+00,-2.96e+00,-1.44e+00,
-5.00773e+00,-2.96e+00,-1.44e+00,
-5.00771e+00,-2.96e+00,-1.44e+00,
-5.00770e+00,-2.96e+00,-1.44e+00,
-5.00768e+00,-2.96e+00,-1.44e+00,
-5.00766e+00,-2.96e+00,-1.44e+00,
-5.00764e+00,-2.96e+00,-1.44e+00,
-5.00762e+00,-2.96e+00,-1.36e+00,
-5.00760e+00,-3.04e+00,-1.44e+00,
-5.00758e+00,-2.96e+00,-1.44e+00,
-5.00756e+00,-2.96e+00,-1.44e+00,
-5.00754e+00,-2.96e+00,-1.44e+00,
-5.00752e+00,-2.96e+00,-1.44e+00,
-5.00750e+00,-2.96e+00,-1.36e+00,
-5.00748e+00,-2.96e+00,-1.44e+00,
-5.00746e+00,-2.96e+00,-1.44e+00,
-5.00744e+00,-2.96e+00,-1.44e+00,
-5.00742e+00,-2.96e+00,-1.44e+00,
-5.00740e+00,-2.96e+00,-1.44e+00,
-5.00738e+00,-2.96e+00,-1.44e+00,
-5.00736e+00,-2.96e+00,-1.44e+00,
-5.00734e+00,-2.96e+00,-1.36e+00,
-5.00732e+00,-2.96e+00,-1.36e+00,
-5.00730e+00,-2.96e+00,-1.44e+00,
-5.00729e+00,-2.96e+00,-1.44e+00,
-5.00727e+00,-2.96e+00,-1.44e+00,
-5.00725e+00,-2.96e+00,-1.36e+00,
-5.00723e+00,-2.96e+00,-1.44e+00,
-5.00721e+00,-2.96e+00,-1.44e+00,
-5.00719e+00,-2.96e+00,-1.44e+00,
-5.00717e+00,-2.96e+00,-1.44e+00,
-5.00715e+00,-2.96e+00,-1.44e+00,
-5.00713e+00,-2.96e+00,-1.44e+00,
-5.00711e+00,-2.96e+00,-1.44e+00,
-5.00709e+00,-2.96e+00,-1.44e+00,
-5.00707e+00,-2.96e+00,-1.44e+00,
-5.00705e+00,-2.96e+00,-1.44e+00,
-5.00703e+00,-2.96e+00,-1.36e+00,
-5.00701e+00,-2.96e+00,-1.44e+00,
-5.00699e+00,-2.96e+00,-1.44e+00,
-5.00697e+00,-2.96e+00,-1.44e+00,
-5.00695e+00,-2.96e+00,-1.36e+00,
-5.00693e+00,-2.96e+00,-1.44e+00,
-5.00691e+00,-2.96e+00,-1.44e+00,
-5.00689e+00,-2.96e+00,-1.44e+00,
-5.00688e+00,-2.96e+00,-1.44e+00,
-5.00686e+00,-2.96e+00,-1.44e+00,
-5.00684e+00,-2.96e+00,-1.44e+00,
-5.00682e+00,-2.96e+00,-1.44e+00,
-5.00680e+00,-3.04e+00,-1.44e+00,
-5.00678e+00,-2.96e+00,-1.44e+00,
-5.00676e+00,-2.96e+00,-1.44e+00,
-5.00674e+00,-2.96e+00,-1.44e+00,
-5.00672e+00,-2.96e+00,-1.44e+00,
-5.00670e+00,-2.96e+00,-1.44e+00,
-5.00668e+00,-2.96e+00,-1.44e+00,
-5.00666e+00,-2.96e+00,-1.44e+00,
-5.00664e+00,-2.96e+00,-1.44e+00,
-5.00662e+00,-2.96e+00,-1.44e+00,
-5.00660e+00,-2.96e+00,-1.44e+00,
-5.00658e+00,-2.96e+00,-1.44e+00,
-5.00656e+00,-2.96e+00,-1.44e+00,
-5.00654e+00,-2.96e+00,-1.44e+00,
-5.00652e+00,-2.96e+00,-1.44e+00,
-5.00650e+00,-2.96e+00,-1.36e+00,
-5.00648e+00,-2.96e+00,-1.44e+00,
-5.00646e+00,-2.96e+00,-1.44e+00,
-5.00645e+00,-2.96e+00,-1.36e+00,
-5.00643e+00,-2.96e+00,-1.44e+00,
-5.00641e+00,-2.96e+00,-1.44e+00,
-5.00639e+00,-2.96e+00,-1.36e+00,
-5.00637e+00,-2.96e+00,-1.44e+00,
-5.00635e+00,-2.96e+00,-1.44e+00,
-5.00633e+00,-2.96e+00,-1.44e+00,
-5.00631e+00,-2.96e+00,-1.36e+00,
-5.00629e+00,-2.96e+00,-1.44e+00,
-5.00627e+00,-2.96e+00,-1.36e+00,
-5.00625e+00,-2.96e+00,-1.44e+00,
-5.00623e+00,-2.96e+00,-1.44e+00,
-5.00621e+00,-2.96e+00,-1.44e+00,
-5.00619e+00,-2.96e+00,-1.44e+00,
-5.00617e+00,-2.96e+00,-1.36e+00,
-5.00615e+00,-2.96e+00,-1.36e+00,
-5.00613e+00,-2.96e+00,-1.44e+00,
-5.00611e+00,-2.96e+00,-1.44e+00,
-5.00609e+00,-2.96e+00,-1.36e+00,
-5.00607e+00,-2.96e+00,-1.44e+00,
-5.00605e+00,-2.96e+00,-1.44e+00,
-5.00603e+00,-2.96e+00,-1.44e+00,
-5.00602e+00,-2.96e+00,-1.44e+00,
-5.00600e+00,-2.96e+00,-1.44e+00,
-5.00598e+00,-2.96e+00,-1.44e+00,
-5.00596e+00,-2.96e+00,-1.36e+00,
-5.00594e+00,-2.96e+00,-1.44e+00,
-5.00592e+00,-2.96e+00,-1.44e+00,
-5.00590e+00,-2.96e+00,-1.44e+00,
-5.00588e+00,-2.96e+00,-1.44e+00,
-5.00586e+00,-2.96e+00,-1.44e+00,
-5.00584e+00,-2.96e+00,-1.44e+00,
-5.00582e+00,-2.96e+00,-1.44e+00,
-5.00580e+00,-2.96e+00,-1.36e+00,
-5.00578e+00,-2.96e+00,-1.44e+00,
-5.00576e+00,-2.96e+00,-1.36e+00,
-5.00574e+00,-2.96e+00,-1.44e+00,
-5.00572e+00,-2.96e+00,-1.44e+00,
-5.00570e+00,-2.96e+00,-1.36e+00,
-5.00568e+00,-2.96e+00,-1.44e+00,
-5.00566e+00,-2.96e+00,-1.44e+00,
-5.00564e+00,-2.96e+00,-1.44e+00,
-5.00562e+00,-2.96e+00,-1.44e+00,
-5.00561e+00,-2.96e+00,-1.44e+00,
-5.00559e+00,-2.96e+00,-1.44e+00,
-5.00557e+00,-2.96e+00,-1.44e+00,
-5.00555e+00,-2.96e+00,-1.44e+00,
-5.00553e+00,-2.96e+00,-1.44e+00,
-5.00551e+00,-2.96e+00,-1.44e+00,
-5.00549e+00,-2.96e+00,-1.44e+00,
-5.00547e+00,-2.96e+00,-1.36e+00,
-5.00545e+00,-2.96e+00,-1.44e+00,
-5.00543e+00,-2.96e+00,-1.44e+00,
-5.00541e+00,-2.96e+00,-1.44e+00,
-5.00539e+00,-2.96e+00,-1.44e+00,
-5.00537e+00,-2.96e+00,-1.44e+00,
-5.00535e+00,-2.96e+00,-1.44e+00,
-5.00533e+00,-2.96e+00,-1.36e+00,
-5.00531e+00,-2.96e+00,-1.44e+00,
-5.00529e+00,-2.96e+00,-1.44e+00,
-5.00527e+00,-2.96e+00,-1.44e+00,
-5.00525e+00,-2.96e+00,-1.44e+00,
-5.00523e+00,-2.96e+00,-1.44e+00,
-5.00521e+00,-2.96e+00,-1.44e+00,
-5.00520e+00,-2.96e+00,-1.44e+00,
-5.00518e+00,-2.96e+00,-1.44e+00,
-5.00516e+00,-2.96e+00,-1.44e+00,
-5.00514e+00,-2.96e+00,-1.44e+00,
-5.00512e+00,-2.96e+00,-1.44e+00,
-5.00510e+00,-2.96e+00,-1.36e+00,
-5.00508e+00,-2.96e+00,-1.44e+00,
-5.00506e+00,-2.96e+00,-1.44e+00,
-5.00504e+00,-2.96e+00,-1.44e+00,
-5.00502e+00,-2.96e+00,-1.44e+00,
-5.00500e+00,-2.96e+00,-1.44e+00,
-5.00498e+00,-2.96e+00,-1.44e+00,
-5.00496e+00,-2.96e+00,-1.36e+00,
-5.00494e+00,-3.04e+00,-1.44e+00,
-5.00492e+00,-2.96e+00,-1.44e+00,
-5.00490e+00,-2.96e+00,-1.36e+00,
-5.00488e+00,-2.96e+00,-1.44e+00,
-5.00486e+00,-2.96e+00,-1.44e+00,
-5.00484e+00,-2.96e+00,-1.44e+00,
-5.00482e+00,-2.96e+00,-1.44e+00,
-5.00480e+00,-2.96e+00,-1.44e+00,
-5.00479e+00,-2.96e+00,-1.44e+00,
-5.00477e+00,-2.96e+00,-1.44e+00,
-5.00475e+00,-2.96e+00,-1.44e+00,
-5.00473e+00,-2.96e+00,-1.44e+00,
-5.00471e+00,-2.96e+00,-1.44e+00,
-5.00469e+00,-2.96e+00,-1.44e+00,
-5.00467e+00,-2.96e+00,-1.44e+00,
-5.00465e+00,-2.96e+00,-1.36e+00,
-5.00463e+00,-2.96e+00,-1.44e+00,
-5.00461e+00,-2.96e+00,-1.44e+00,
-5.00459e+00,-2.96e+00,-1.36e+00,
-5.00457e+00,-2.96e+00,-1.44e+00,
-5.00455e+00,-2.96e+00,-1.36e+00,
-5.00453e+00,-2.96e+00,-1.44e+00,
-5.00451e+00,-2.96e+00,-1.44e+00,
-5.00449e+00,-2.96e+00,-1.44e+00,
-5.00447e+00,-2.96e+00,-1.36e+00,
-5.00445e+00,-2.96e+00,-1.44e+00,
-5.00443e+00,-2.96e+00,-1.44e+00,
-5.00441e+00,-2.96e+00,-1.44e+00,
-5.00439e+00,-2.96e+00,-1.44e+00,
-5.00437e+00,-2.96e+00,-1.44e+00,
-5.00436e+00,-2.96e+00,-1.44e+00,
-5.00434e+00,-3.04e+00,-1.36e+00,
-5.00432e+00,-2.96e+00,-1.44e+00,
-5.00430e+00,-3.04e+00,-1.36e+00,
-5.00428e+00,-2.96e+00,-1.44e+00,
-5.00426e+00,-2.96e+00,-1.44e+00,
-5.00424e+00,-2.96e+00,-1.44e+00,
-5.00422e+00,-2.96e+00,-1.44e+00,
-5.00420e+00,-2.96e+00,-1.44e+00,
-5.00418e+00,-3.04e+00,-1.36e+00,
-5.00416e+00,-3.04e+00,-1.44e+00,
-5.00414e+00,-2.96e+00,-1.36e+00,
-5.00412e+00,-2.96e+00,-1.36e+00,
-5.00410e+00,-2.96e+00,-1.44e+00,
-5.00408e+00,-2.96e+00,-1.44e+00,
-5.00406e+00,-2.96e+00,-1.44e+00,
-5.00404e+00,-2.96e+00,-1.44e+00,
-5.00402e+00,-2.96e+00,-1.44e+00,
-5.00400e+00,-3.04e+00,-1.36e+00,
-5.00398e+00,-2.96e+00,-1.44e+00,
-5.00396e+00,-2.96e+00,-1.36e+00,
-5.00395e+00,-2.96e+00,-1.44e+00,
-5.00393e+00,-3.04e+00,-1.44e+00,
-5.00391e+00,-2.96e+00,-1.44e+00,
-5.00389e+00,-2.96e+00,-1.44e+00,
-5.00387e+00,-2.96e+00,-1.44e+00,
-5.00385e+00,-2.96e+00,-1.44e+00,
-5.00383e+00,-2.96e+00,-1.44e+00,
-5.00381e+00,-2.96e+00,-1.36e+00,
-5.00379e+00,-2.96e+00,-1.44e+00,
-5.00377e+00,-2.96e+00,-1.36e+00,
-5.00375e+00,-2.96e+00,-1.36e+00,
-5.00373e+00,-2.96e+00,-1.36e+00,
-5.00371e+00,-2.88e+00,-1.36e+00,
-5.00369e+00,-2.96e+00,-1.44e+00,
-5.00367e+00,-2.96e+00,-1.44e+00,
-5.00365e+00,-2.96e+00,-1.44e+00,
-5.00363e+00,-2.96e+00,-1.36e+00,
-5.00361e+00,-2.96e+00,-1.44e+00,
-5.00359e+00,-2.96e+00,-1.44e+00,
-5.00357e+00,-2.96e+00,-1.44e+00,
-5.00355e+00,-2.96e+00,-1.36e+00,
-5.00354e+00,-2.96e+00,-1.44e+00,
-5.00352e+00,-2.96e+00,-1.44e+00,
-5.00350e+00,-2.96e+00,-1.44e+00,
-5.00348e+00,-2.96e+00,-1.44e+00,
-5.00346e+00,-2.96e+00,-1.44e+00,
-5.00344e+00,-2.96e+00,-1.44e+00,
-5.00342e+00,-2.96e+00,-1.36e+00,
-5.00340e+00,-2.96e+00,-1.44e+00,
-5.00338e+00,-2.96e+00,-1.36e+00,
-5.00336e+00,-2.96e+00,-1.44e+00,
-5.00334e+00,-2.96e+00,-1.44e+00,
-5.00332e+00,-2.96e+00,-1.44e+00,
-5.00330e+00,-2.96e+00,-1.44e+00,
-5.00328e+00,-2.96e+00,-1.44e+00,
-5.00326e+00,-2.96e+00,-1.44e+00,
-5.00324e+00,-2.96e+00,-1.36e+00,
-5.00322e+00,-2.96e+00,-1.44e+00,
-5.00320e+00,-2.96e+00,-1.44e+00,
-5.00318e+00,-2.96e+00,-1.44e+00,
-5.00316e+00,-2.96e+00,-1.44e+00,
-5.00314e+00,-2.96e+00,-1.44e+00,
-5.00312e+00,-2.96e+00,-1.44e+00,
-5.00311e+00,-2.96e+00,-1.44e+00,
-5.00309e+00,-2.96e+00,-1.44e+00,
-5.00307e+00,-2.96e+00,-1.36e+00,
-5.00305e+00,-2.96e+00,-1.36e+00,
-5.00303e+00,-2.96e+00,-1.36e+00,
-5.00301e+00,-2.96e+00,-1.44e+00,
-5.00299e+00,-2.96e+00,-1.36e+00,
-5.00297e+00,-2.96e+00,-1.44e+00,
-5.00295e+00,-2.96e+00,-1.44e+00,
-5.00293e+00,-2.96e+00,-1.44e+00,
-5.00291e+00,-2.96e+00,-1.36e+00,
-5.00289e+00,-2.96e+00,-1.44e+00,
-5.00287e+00,-2.96e+00,-1.36e+00,
-5.00285e+00,-2.96e+00,-1.44e+00,
-5.00283e+00,-2.96e+00,-1.44e+00,
-5.00281e+00,-2.96e+00,-1.36e+00,
-5.00279e+00,-2.96e+00,-1.44e+00,
-5.00277e+00,-3.04e+00,-1.44e+00,
-5.00275e+00,-2.96e+00,-1.44e+00,
-5.00273e+00,-2.96e+00,-1.36e+00,
-5.00271e+00,-3.04e+00,-1.44e+00,
-5.00270e+00,-2.96e+00,-1.44e+00,
-5.00268e+00,-2.96e+00,-1.44e+00,
-5.00266e+00,-2.96e+00,-1.44e+00,
-5.00264e+00,-2.96e+00,-1.36e+00,
-5.00262e+00,-2.96e+00,-1.36e+00,
-5.00260e+00,-2.96e+00,-1.44e+00,
-5.00258e+00,-3.04e+00,-1.44e+00,
-5.00256e+00,-2.96e+00,-1.44e+00,
-5.00254e+00,-3.04e+00,-1.44e+00,
-5.00252e+00,-2.96e+00,-1.36e+00,
-5.00250e+00,-2.96e+00,-1.44e+00,
-5.00248e+00,-2.96e+00,-1.44e+00,
-5.00246e+00,-2.96e+00,-1.44e+00,
-5.00244e+00,-3.04e+00,-1.44e+00,
-5.00242e+00,-2.96e+00,-1.44e+00,
-5.00240e+00,-2.96e+00,-1.44e+00,
-5.00238e+00,-2.96e+00,-1.36e+00,
-5.00236e+00,-2.96e+00,-1.44e+00,
-5.00234e+00,-2.96e+00,-1.44e+00,
-5.00232e+00,-2.96e+00,-1.36e+00,
-5.00230e+00,-2.96e+00,-1.44e+00,
-5.00229e+00,-2.96e+00,-1.44e+00,
-5.00227e+00,-2.96e+00,-1.44e+00,
-5.00225e+00,-2.96e+00,-1.36e+00,
-5.00223e+00,-2.96e+00,-1.36e+00,
-5.00221e+00,-2.96e+00,-1.36e+00,
-5.00219e+00,-2.96e+00,-1.44e+00,
-5.00217e+00,-2.96e+00,-1.36e+00,
-5.00215e+00,-2.96e+00,-1.44e+00,
-5.00213e+00,-2.96e+00,-1.44e+00,
-5.00211e+00,-3.04e+00,-1.36e+00,
-5.00209e+00,-2.96e+00,-1.44e+00,
-5.00207e+00,-2.96e+00,-1.44e+00,
-5.00205e+00,-3.04e+00,-1.36e+00,
-5.00203e+00,-2.96e+00,-1.44e+00,
-5.00201e+00,-2.96e+00,-1.36e+00,
-5.00199e+00,-2.96e+00,-1.36e+00,
-5.00197e+00,-2.96e+00,-1.36e+00,
-5.00195e+00,-3.04e+00,-1.36e+00,
-5.00193e+00,-2.96e+00,-1.36e+00,
-5.00191e+00,-2.96e+00,-1.44e+00,
-5.00189e+00,-3.04e+00,-1.44e+00,
-5.00187e+00,-3.04e+00,-1.36e+00,
-5.00186e+00,-2.96e+00,-1.36e+00,
-5.00184e+00,-2.96e+00,-1.36e+00,
-5.00182e+00,-2.96e+00,-1.44e+00,
-5.00180e+00,-2.96e+00,-1.36e+00,
-5.00178e+00,-2.96e+00,-1.36e+00,
-5.00176e+00,-3.04e+00,-1.44e+00,
-5.00174e+00,-2.96e+00,-1.36e+00,
